filename,actor_id,sentence_code,emotion_code,emotion,intensity_code,intensity,filepath
1012_IEO_NEU_XX.wav,1012,IEO,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1012_IEO_NEU_XX.wav
1012_IEO_SAD_HI.wav,1012,IEO,SAD,Sad,HI,High,datasets/cremad/AudioWAV/1012_IEO_SAD_HI.wav
1012_IEO_SAD_LO.wav,1012,IEO,SAD,Sad,LO,Low,datasets/cremad/AudioWAV/1012_IEO_SAD_LO.wav
1012_IEO_SAD_MD.wav,1012,IEO,SAD,Sad,MD,Medium,datasets/cremad/AudioWAV/1012_IEO_SAD_MD.wav
1012_IOM_ANG_XX.wav,1012,IOM,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1012_IOM_ANG_XX.wav
1012_IOM_DIS_XX.wav,1012,IOM,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1012_IOM_DIS_XX.wav
1012_IOM_FEA_XX.wav,1012,IOM,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1012_IOM_FEA_XX.wav
1012_IOM_HAP_XX.wav,1012,IOM,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1012_IOM_HAP_XX.wav
1012_IOM_NEU_XX.wav,1012,IOM,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1012_IOM_NEU_XX.wav
1012_IOM_SAD_XX.wav,1012,IOM,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1012_IOM_SAD_XX.wav
1012_ITH_ANG_XX.wav,1012,ITH,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITH_ANG_XX.wav
1012_ITH_DIS_XX.wav,1012,ITH,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITH_DIS_XX.wav
1012_ITH_FEA_XX.wav,1012,ITH,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITH_FEA_XX.wav
1012_ITH_HAP_XX.wav,1012,ITH,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITH_HAP_XX.wav
1012_ITH_NEU_XX.wav,1012,ITH,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITH_NEU_XX.wav
1012_ITH_SAD_XX.wav,1012,ITH,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITH_SAD_XX.wav
1012_ITS_ANG_XX.wav,1012,ITS,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITS_ANG_XX.wav
1012_ITS_DIS_XX.wav,1012,ITS,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITS_DIS_XX.wav
1012_ITS_FEA_XX.wav,1012,ITS,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITS_FEA_XX.wav
1012_ITS_HAP_XX.wav,1012,ITS,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITS_HAP_XX.wav
1012_ITS_NEU_XX.wav,1012,ITS,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITS_NEU_XX.wav
1012_ITS_SAD_XX.wav,1012,ITS,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1012_ITS_SAD_XX.wav
1012_IWL_ANG_XX.wav,1012,IWL,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWL_ANG_XX.wav
1012_IWL_DIS_XX.wav,1012,IWL,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWL_DIS_XX.wav
1012_IWL_FEA_XX.wav,1012,IWL,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWL_FEA_XX.wav
1012_IWL_HAP_XX.wav,1012,IWL,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWL_HAP_XX.wav
1012_IWL_NEU_XX.wav,1012,IWL,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWL_NEU_XX.wav
1012_IWL_SAD_XX.wav,1012,IWL,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWL_SAD_XX.wav
1012_IWW_ANG_XX.wav,1012,IWW,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWW_ANG_XX.wav
1012_IWW_DIS_XX.wav,1012,IWW,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWW_DIS_XX.wav
1012_IWW_FEA_XX.wav,1012,IWW,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWW_FEA_XX.wav
1012_IWW_HAP_XX.wav,1012,IWW,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWW_HAP_XX.wav
1012_IWW_NEU_XX.wav,1012,IWW,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWW_NEU_XX.wav
1012_IWW_SAD_XX.wav,1012,IWW,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1012_IWW_SAD_XX.wav
1012_MTI_ANG_XX.wav,1012,MTI,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1012_MTI_ANG_XX.wav
1012_MTI_DIS_XX.wav,1012,MTI,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1012_MTI_DIS_XX.wav
1012_MTI_FEA_XX.wav,1012,MTI,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1012_MTI_FEA_XX.wav
1012_MTI_HAP_XX.wav,1012,MTI,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1012_MTI_HAP_XX.wav
1012_MTI_NEU_XX.wav,1012,MTI,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1012_MTI_NEU_XX.wav
1012_MTI_SAD_XX.wav,1012,MTI,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1012_MTI_SAD_XX.wav
1012_TAI_ANG_XX.wav,1012,TAI,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1012_TAI_ANG_XX.wav
1012_TAI_DIS_XX.wav,1012,TAI,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1012_TAI_DIS_XX.wav
1012_TAI_FEA_XX.wav,1012,TAI,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1012_TAI_FEA_XX.wav
1012_TAI_HAP_XX.wav,1012,TAI,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1012_TAI_HAP_XX.wav
1012_TAI_NEU_XX.wav,1012,TAI,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1012_TAI_NEU_XX.wav
1012_TAI_SAD_XX.wav,1012,TAI,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1012_TAI_SAD_XX.wav
1012_TIE_ANG_XX.wav,1012,TIE,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1012_TIE_ANG_XX.wav
1012_TIE_DIS_XX.wav,1012,TIE,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1012_TIE_DIS_XX.wav
1012_TIE_FEA_XX.wav,1012,TIE,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1012_TIE_FEA_XX.wav
1012_TIE_HAP_XX.wav,1012,TIE,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1012_TIE_HAP_XX.wav
1012_TIE_NEU_XX.wav,1012,TIE,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1012_TIE_NEU_XX.wav
1012_TIE_SAD_XX.wav,1012,TIE,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1012_TIE_SAD_XX.wav
1012_TSI_ANG_XX.wav,1012,TSI,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1012_TSI_ANG_XX.wav
1012_TSI_DIS_XX.wav,1012,TSI,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1012_TSI_DIS_XX.wav
1012_TSI_FEA_XX.wav,1012,TSI,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1012_TSI_FEA_XX.wav
1012_TSI_HAP_XX.wav,1012,TSI,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1012_TSI_HAP_XX.wav
1012_TSI_NEU_XX.wav,1012,TSI,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1012_TSI_NEU_XX.wav
1012_TSI_SAD_XX.wav,1012,TSI,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1012_TSI_SAD_XX.wav
1012_WSI_ANG_XX.wav,1012,WSI,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1012_WSI_ANG_XX.wav
1012_WSI_DIS_XX.wav,1012,WSI,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1012_WSI_DIS_XX.wav
1012_WSI_FEA_XX.wav,1012,WSI,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1012_WSI_FEA_XX.wav
1012_WSI_HAP_XX.wav,1012,WSI,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1012_WSI_HAP_XX.wav
1012_WSI_NEU_XX.wav,1012,WSI,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1012_WSI_NEU_XX.wav
1012_WSI_SAD_XX.wav,1012,WSI,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1012_WSI_SAD_XX.wav
1013_DFA_ANG_XX.wav,1013,DFA,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1013_DFA_ANG_XX.wav
1013_DFA_DIS_XX.wav,1013,DFA,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1013_DFA_DIS_XX.wav
1013_DFA_FEA_XX.wav,1013,DFA,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1013_DFA_FEA_XX.wav
1013_DFA_HAP_XX.wav,1013,DFA,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1013_DFA_HAP_XX.wav
1013_DFA_NEU_XX.wav,1013,DFA,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_DFA_NEU_XX.wav
1013_DFA_SAD_XX.wav,1013,DFA,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1013_DFA_SAD_XX.wav
1013_IEO_ANG_HI.wav,1013,IEO,ANG,Anger,HI,High,datasets/cremad/AudioWAV/1013_IEO_ANG_HI.wav
1013_IEO_ANG_LO.wav,1013,IEO,ANG,Anger,LO,Low,datasets/cremad/AudioWAV/1013_IEO_ANG_LO.wav
1013_IEO_ANG_MD.wav,1013,IEO,ANG,Anger,MD,Medium,datasets/cremad/AudioWAV/1013_IEO_ANG_MD.wav
1013_IEO_DIS_HI.wav,1013,IEO,DIS,Disgust,HI,High,datasets/cremad/AudioWAV/1013_IEO_DIS_HI.wav
1013_IEO_DIS_LO.wav,1013,IEO,DIS,Disgust,LO,Low,datasets/cremad/AudioWAV/1013_IEO_DIS_LO.wav
1013_IEO_DIS_MD.wav,1013,IEO,DIS,Disgust,MD,Medium,datasets/cremad/AudioWAV/1013_IEO_DIS_MD.wav
1013_IEO_FEA_HI.wav,1013,IEO,FEA,Fear,HI,High,datasets/cremad/AudioWAV/1013_IEO_FEA_HI.wav
1013_IEO_FEA_LO.wav,1013,IEO,FEA,Fear,LO,Low,datasets/cremad/AudioWAV/1013_IEO_FEA_LO.wav
1013_IEO_FEA_MD.wav,1013,IEO,FEA,Fear,MD,Medium,datasets/cremad/AudioWAV/1013_IEO_FEA_MD.wav
1013_IEO_HAP_HI.wav,1013,IEO,HAP,Happy,HI,High,datasets/cremad/AudioWAV/1013_IEO_HAP_HI.wav
1013_IEO_HAP_LO.wav,1013,IEO,HAP,Happy,LO,Low,datasets/cremad/AudioWAV/1013_IEO_HAP_LO.wav
1013_IEO_HAP_MD.wav,1013,IEO,HAP,Happy,MD,Medium,datasets/cremad/AudioWAV/1013_IEO_HAP_MD.wav
1013_IEO_NEU_XX.wav,1013,IEO,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_IEO_NEU_XX.wav
1013_IEO_SAD_HI.wav,1013,IEO,SAD,Sad,HI,High,datasets/cremad/AudioWAV/1013_IEO_SAD_HI.wav
1013_IEO_SAD_LO.wav,1013,IEO,SAD,Sad,LO,Low,datasets/cremad/AudioWAV/1013_IEO_SAD_LO.wav
1013_IEO_SAD_MD.wav,1013,IEO,SAD,Sad,MD,Medium,datasets/cremad/AudioWAV/1013_IEO_SAD_MD.wav
1013_IOM_ANG_XX.wav,1013,IOM,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1013_IOM_ANG_XX.wav
1013_IOM_DIS_XX.wav,1013,IOM,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1013_IOM_DIS_XX.wav
1013_IOM_FEA_XX.wav,1013,IOM,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1013_IOM_FEA_XX.wav
1013_IOM_HAP_XX.wav,1013,IOM,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1013_IOM_HAP_XX.wav
1013_IOM_NEU_XX.wav,1013,IOM,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_IOM_NEU_XX.wav
1013_IOM_SAD_XX.wav,1013,IOM,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1013_IOM_SAD_XX.wav
1013_ITH_ANG_XX.wav,1013,ITH,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITH_ANG_XX.wav
1013_ITH_DIS_XX.wav,1013,ITH,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITH_DIS_XX.wav
1013_ITH_FEA_XX.wav,1013,ITH,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITH_FEA_XX.wav
1013_ITH_HAP_XX.wav,1013,ITH,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITH_HAP_XX.wav
1013_ITH_NEU_XX.wav,1013,ITH,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITH_NEU_XX.wav
1013_ITH_SAD_XX.wav,1013,ITH,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITH_SAD_XX.wav
1013_ITS_ANG_XX.wav,1013,ITS,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITS_ANG_XX.wav
1013_ITS_DIS_XX.wav,1013,ITS,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITS_DIS_XX.wav
1013_ITS_FEA_XX.wav,1013,ITS,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITS_FEA_XX.wav
1013_ITS_HAP_XX.wav,1013,ITS,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITS_HAP_XX.wav
1013_ITS_NEU_XX.wav,1013,ITS,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITS_NEU_XX.wav
1013_ITS_SAD_XX.wav,1013,ITS,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1013_ITS_SAD_XX.wav
1013_IWL_ANG_XX.wav,1013,IWL,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWL_ANG_XX.wav
1013_IWL_DIS_XX.wav,1013,IWL,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWL_DIS_XX.wav
1013_IWL_FEA_XX.wav,1013,IWL,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWL_FEA_XX.wav
1013_IWL_HAP_XX.wav,1013,IWL,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWL_HAP_XX.wav
1013_IWL_NEU_XX.wav,1013,IWL,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWL_NEU_XX.wav
1013_IWL_SAD_XX.wav,1013,IWL,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWL_SAD_XX.wav
1013_IWW_ANG_XX.wav,1013,IWW,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWW_ANG_XX.wav
1013_IWW_DIS_XX.wav,1013,IWW,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWW_DIS_XX.wav
1013_IWW_FEA_XX.wav,1013,IWW,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWW_FEA_XX.wav
1013_IWW_HAP_XX.wav,1013,IWW,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWW_HAP_XX.wav
1013_IWW_NEU_XX.wav,1013,IWW,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWW_NEU_XX.wav
1013_IWW_SAD_XX.wav,1013,IWW,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1013_IWW_SAD_XX.wav
1013_MTI_ANG_XX.wav,1013,MTI,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1013_MTI_ANG_XX.wav
1013_MTI_DIS_XX.wav,1013,MTI,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1013_MTI_DIS_XX.wav
1013_MTI_FEA_XX.wav,1013,MTI,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1013_MTI_FEA_XX.wav
1013_MTI_HAP_XX.wav,1013,MTI,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1013_MTI_HAP_XX.wav
1013_MTI_NEU_XX.wav,1013,MTI,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_MTI_NEU_XX.wav
1013_MTI_SAD_XX.wav,1013,MTI,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1013_MTI_SAD_XX.wav
1013_TAI_ANG_XX.wav,1013,TAI,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1013_TAI_ANG_XX.wav
1013_TAI_DIS_XX.wav,1013,TAI,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1013_TAI_DIS_XX.wav
1013_TAI_FEA_XX.wav,1013,TAI,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1013_TAI_FEA_XX.wav
1013_TAI_HAP_XX.wav,1013,TAI,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1013_TAI_HAP_XX.wav
1013_TAI_NEU_XX.wav,1013,TAI,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_TAI_NEU_XX.wav
1013_TAI_SAD_XX.wav,1013,TAI,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1013_TAI_SAD_XX.wav
1013_TIE_ANG_XX.wav,1013,TIE,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1013_TIE_ANG_XX.wav
1013_TIE_DIS_XX.wav,1013,TIE,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1013_TIE_DIS_XX.wav
1013_TIE_FEA_XX.wav,1013,TIE,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1013_TIE_FEA_XX.wav
1013_TIE_HAP_XX.wav,1013,TIE,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1013_TIE_HAP_XX.wav
1013_TIE_NEU_XX.wav,1013,TIE,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_TIE_NEU_XX.wav
1013_TIE_SAD_XX.wav,1013,TIE,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1013_TIE_SAD_XX.wav
1013_TSI_ANG_XX.wav,1013,TSI,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1013_TSI_ANG_XX.wav
1013_TSI_DIS_XX.wav,1013,TSI,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1013_TSI_DIS_XX.wav
1013_TSI_FEA_XX.wav,1013,TSI,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1013_TSI_FEA_XX.wav
1013_TSI_HAP_XX.wav,1013,TSI,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1013_TSI_HAP_XX.wav
1013_TSI_NEU_XX.wav,1013,TSI,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_TSI_NEU_XX.wav
1013_TSI_SAD_XX.wav,1013,TSI,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1013_TSI_SAD_XX.wav
1013_WSI_ANG_XX.wav,1013,WSI,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1013_WSI_ANG_XX.wav
1013_WSI_DIS_XX.wav,1013,WSI,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1013_WSI_DIS_XX.wav
1013_WSI_FEA_XX.wav,1013,WSI,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1013_WSI_FEA_XX.wav
1013_WSI_HAP_XX.wav,1013,WSI,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1013_WSI_HAP_XX.wav
1013_WSI_NEU_XX.wav,1013,WSI,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1013_WSI_NEU_XX.wav
1013_WSI_SAD_XX.wav,1013,WSI,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1013_WSI_SAD_XX.wav
1014_DFA_ANG_XX.wav,1014,DFA,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1014_DFA_ANG_XX.wav
1014_DFA_DIS_XX.wav,1014,DFA,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1014_DFA_DIS_XX.wav
1014_DFA_FEA_XX.wav,1014,DFA,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1014_DFA_FEA_XX.wav
1014_DFA_HAP_XX.wav,1014,DFA,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1014_DFA_HAP_XX.wav
1014_DFA_NEU_XX.wav,1014,DFA,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1014_DFA_NEU_XX.wav
1014_DFA_SAD_XX.wav,1014,DFA,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1014_DFA_SAD_XX.wav
1014_IEO_ANG_HI.wav,1014,IEO,ANG,Anger,HI,High,datasets/cremad/AudioWAV/1014_IEO_ANG_HI.wav
1014_IEO_ANG_LO.wav,1014,IEO,ANG,Anger,LO,Low,datasets/cremad/AudioWAV/1014_IEO_ANG_LO.wav
1014_IEO_ANG_MD.wav,1014,IEO,ANG,Anger,MD,Medium,datasets/cremad/AudioWAV/1014_IEO_ANG_MD.wav
1014_IEO_DIS_HI.wav,1014,IEO,DIS,Disgust,HI,High,datasets/cremad/AudioWAV/1014_IEO_DIS_HI.wav
1014_IEO_DIS_LO.wav,1014,IEO,DIS,Disgust,LO,Low,datasets/cremad/AudioWAV/1014_IEO_DIS_LO.wav
1014_IEO_DIS_MD.wav,1014,IEO,DIS,Disgust,MD,Medium,datasets/cremad/AudioWAV/1014_IEO_DIS_MD.wav
1014_IEO_FEA_HI.wav,1014,IEO,FEA,Fear,HI,High,datasets/cremad/AudioWAV/1014_IEO_FEA_HI.wav
1014_IEO_FEA_LO.wav,1014,IEO,FEA,Fear,LO,Low,datasets/cremad/AudioWAV/1014_IEO_FEA_LO.wav
1014_IEO_FEA_MD.wav,1014,IEO,FEA,Fear,MD,Medium,datasets/cremad/AudioWAV/1014_IEO_FEA_MD.wav
1014_IEO_HAP_HI.wav,1014,IEO,HAP,Happy,HI,High,datasets/cremad/AudioWAV/1014_IEO_HAP_HI.wav
1014_IEO_HAP_LO.wav,1014,IEO,HAP,Happy,LO,Low,datasets/cremad/AudioWAV/1014_IEO_HAP_LO.wav
1014_IEO_HAP_MD.wav,1014,IEO,HAP,Happy,MD,Medium,datasets/cremad/AudioWAV/1014_IEO_HAP_MD.wav
1014_IEO_NEU_XX.wav,1014,IEO,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1014_IEO_NEU_XX.wav
1014_IEO_SAD_HI.wav,1014,IEO,SAD,Sad,HI,High,datasets/cremad/AudioWAV/1014_IEO_SAD_HI.wav
1014_IEO_SAD_LO.wav,1014,IEO,SAD,Sad,LO,Low,datasets/cremad/AudioWAV/1014_IEO_SAD_LO.wav
1014_IEO_SAD_MD.wav,1014,IEO,SAD,Sad,MD,Medium,datasets/cremad/AudioWAV/1014_IEO_SAD_MD.wav
1014_IOM_ANG_XX.wav,1014,IOM,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1014_IOM_ANG_XX.wav
1014_IOM_DIS_XX.wav,1014,IOM,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1014_IOM_DIS_XX.wav
1014_IOM_FEA_XX.wav,1014,IOM,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1014_IOM_FEA_XX.wav
1014_IOM_HAP_XX.wav,1014,IOM,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1014_IOM_HAP_XX.wav
1014_IOM_NEU_XX.wav,1014,IOM,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1014_IOM_NEU_XX.wav
1014_IOM_SAD_XX.wav,1014,IOM,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1014_IOM_SAD_XX.wav
1014_ITH_ANG_XX.wav,1014,ITH,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITH_ANG_XX.wav
1014_ITH_DIS_XX.wav,1014,ITH,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITH_DIS_XX.wav
1014_ITH_FEA_XX.wav,1014,ITH,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITH_FEA_XX.wav
1014_ITH_HAP_XX.wav,1014,ITH,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITH_HAP_XX.wav
1014_ITH_NEU_XX.wav,1014,ITH,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITH_NEU_XX.wav
1014_ITH_SAD_XX.wav,1014,ITH,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITH_SAD_XX.wav
1014_ITS_ANG_XX.wav,1014,ITS,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITS_ANG_XX.wav
1014_ITS_DIS_XX.wav,1014,ITS,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITS_DIS_XX.wav
1014_ITS_FEA_XX.wav,1014,ITS,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITS_FEA_XX.wav
1014_ITS_HAP_XX.wav,1014,ITS,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITS_HAP_XX.wav
1014_ITS_NEU_XX.wav,1014,ITS,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITS_NEU_XX.wav
1014_ITS_SAD_XX.wav,1014,ITS,SAD,Sad,XX,Unspecified,datasets/cremad/AudioWAV/1014_ITS_SAD_XX.wav
1014_IWL_ANG_XX.wav,1014,IWL,ANG,Anger,XX,Unspecified,datasets/cremad/AudioWAV/1014_IWL_ANG_XX.wav
1014_IWL_DIS_XX.wav,1014,IWL,DIS,Disgust,XX,Unspecified,datasets/cremad/AudioWAV/1014_IWL_DIS_XX.wav
1014_IWL_FEA_XX.wav,1014,IWL,FEA,Fear,XX,Unspecified,datasets/cremad/AudioWAV/1014_IWL_FEA_XX.wav
1014_IWL_HAP_XX.wav,1014,IWL,HAP,Happy,XX,Unspecified,datasets/cremad/AudioWAV/1014_IWL_HAP_XX.wav
1014_IWL_NEU_XX.wav,1014,IWL,NEU,Neutral,XX,Unspecified,datasets/cremad/AudioWAV/1014_IWL_NEU_XX.wav
